PC1_1,PC2_1,PC1_2,PC2_2,PC1_3,PC2_3,PC1_4,PC2_4,PC1_5,PC2_5,PC1_6,PC2_6,PC1_7,PC2_7,PC1_8,PC2_8,PC1_9,PC2_9,PC1_10,PC2_10,PC1_11,PC2_11,PC1_12,PC2_12,PC1_13,PC2_13,PC1_14,PC2_14,PC1_15,PC2_15,PC1_16,PC2_16,PC1_17,PC2_17,PC1_18,PC2_18
-0.090313977,-0.016133207,-0.073856603,-0.008851535,-0.089766924,0.020756469,0.082685697,-0.022746223,0.078444499,-0.028855285,0.082620739,-0.007457764,0.079396856,-0.029551751,0.081860386,-0.022199312,0.081473249,-0.005467049,0.080368722,-0.008084969,0.086857653,-0.004744752,0.086645407,-0.019241771,0.078694226,0.029227103,0.084172441,-0.03206836,0.104376176,0.053726904,0.090168994,0.035190652,-0.073180556,-0.021295488,0.084600499,0.012781649
0.018386161,0.008576493,0.019717728,0.015959992,0.023907567,-0.022863223,-0.022962447,0.031866726,-0.027035492,-0.006931232,-0.019926151,0.001212074,-0.03602177,0.004879144,-0.021607173,0.025123486,-0.027094576,0.007515011,-0.025543022,0.031131594,-0.007998344,0.027828273,-0.027189596,-0.008342049,-0.031952895,0.002733623,-0.013862469,0.020583096,-0.029895569,-0.003581825,-0.009930949,-0.028533567,0.02399618,-0.029638901,-0.027922769,-0.020504858
0.04554371,-0.052893574,0.042296758,-0.033832882,0.038664663,0.042574157,-0.048614838,-0.045414512,-0.054653608,-0.040283951,-0.036067731,-0.044374928,-0.054264425,-0.047714914,-0.045904657,-0.045449972,-0.044038621,-0.048845926,-0.044184701,-0.057739863,-0.049944912,-0.060644497,-0.045786466,-0.041643788,-0.044547909,0.031160187,-0.052180911,-0.04606144,-0.044058554,0.049131763,-0.051764702,0.048139077,0.045325214,0.047564796,-0.040882211,0.039642754
-0.04196479,0.003577538,-0.012937385,0.015023818,-0.036160516,-0.000505413,-0.013145343,0.019449932,0.013244056,0.021779005,0.023906402,0.056777975,0.030813094,0.009085582,0.069792997,-0.02414649,-0.019512867,-0.03265311,0.082237877,-0.015496322,0.00205479,-0.00821029,0.093392844,-0.024378863,0.062977001,0.017936089,0.082860194,-0.032351912,-0.0224477,-0.027156183,-0.001445708,-0.036506243,0.032287518,0.041497971,-0.031318242,0.003584784
0.024223171,0.106872582,0.016068011,0.126316835,0.023352281,-0.129172221,0.000870223,0.138798966,-0.002456213,0.107543506,-0.031141599,0.015940859,0.011863821,0.130291126,-0.006186298,0.111583369,-0.029725016,0.133637181,-0.03638881,0.030392381,-0.017125706,0.049889927,-0.013731282,0.126112153,-0.009484855,-0.113026187,-0.016427681,0.030353537,-0.01947501,-0.110495292,0.001316682,-0.122998063,0.019165427,-0.099391315,-0.025304674,-0.132833856
-0.08786807,-0.014037423,-0.070140014,-0.010497829,-0.091969086,0.012502395,0.090399317,-0.024558072,0.075302357,-0.01793032,0.096399849,-0.014039523,0.082733569,-0.033211536,0.082558595,-0.025492392,0.093357251,-0.010684135,0.087575173,-0.013709268,0.089881275,-0.005084304,0.088945036,-0.020940562,0.086875444,0.030426528,0.06137335,-0.009794102,0.076598005,-0.005608979,0.083450654,0.026568112,-0.090069311,0.02791898,0.0935152,0.014512646
-0.078733796,-0.014159489,-0.064360005,-0.007259303,-0.077566832,0.016433381,0.071935455,-0.019138167,0.068371741,-0.023781292,0.071093077,-0.007050318,0.069379215,-0.0253661,0.070999842,-0.01874501,0.071587231,-0.004699347,0.068481798,-0.006281753,0.074702786,-0.003417157,0.074851392,-0.016045489,0.067590609,0.024335121,0.07225597,-0.027093325,0.089214273,0.044696176,0.07776877,0.030027973,-0.063144097,-0.019684221,0.072839435,0.010280911
0.048049638,-0.057031958,0.046395133,-0.061980896,0.04569775,0.080671644,-0.051967605,-0.056764966,-0.061592181,-0.051716752,-0.05052205,-0.058699505,-0.059459328,-0.057783908,-0.055309912,-0.056212054,-0.047827274,-0.061436231,-0.046987287,-0.066664145,-0.034443109,-0.074989313,-0.050369552,-0.051364601,-0.058479665,0.049072716,-0.056731904,-0.051918478,-0.045644574,0.058117496,-0.055158839,0.049212073,0.049025192,0.0561957,-0.044763745,0.060936051
-0.033450992,0.052960266,-0.038103898,0.051128037,-0.038671904,-0.056217802,0.04509414,0.052925661,0.046329575,0.037570068,0.037879542,0.049054653,0.044981642,0.043752013,0.045012524,0.042619934,0.032393884,0.0474724,0.033571922,0.05222715,0.031953775,0.046597221,0.038819404,0.048725793,0.041084947,-0.043231701,0.047119656,0.029516236,0.031041129,-0.061229136,0.03418278,-0.0540478,-0.02560213,-0.048997141,0.037599815,-0.051421834
-0.087259097,-0.015054763,-0.086437875,-0.022892475,-0.076528708,0.00891376,0.069055007,0.001038109,0.041209948,0.015719563,0.038657393,0.047409549,0.071018873,-0.01928802,0.076672522,-0.020546382,0.079456108,-0.002795551,0.087571257,-0.016379634,0.090870803,-0.006351789,0.085228165,-0.020138863,0.085650526,0.031402415,0.084593352,-0.035108216,0.097055283,0.052635736,0.067135607,0.019895272,-0.090909541,0.026928208,0.085055958,0.01309788
-0.076171528,-0.012722138,-0.066476327,-0.009859195,-0.035170644,-0.000664972,0.01562749,0.011956107,0.0514604,-0.006027962,0.071401558,-0.006489234,0.077611282,-0.035289487,0.014142174,0.018516881,0.07168359,-0.012380773,0.074724391,-0.014445819,0.009383017,0.031623205,0.079156725,-0.017809302,0.065548,0.014770411,0.076501519,-0.029365678,0.047165707,-0.02351846,0.032494089,-0.008280159,-0.08080076,0.025935138,-0.014439005,-0.073479642
0.051370968,-0.059677334,0.044469424,-0.049621186,0.050290305,0.08383356,-0.057897107,-0.063049635,-0.066865484,-0.054085511,-0.047165373,-0.066548406,-0.055581521,-0.045213619,-0.061485993,-0.054216243,-0.048643184,-0.06740366,-0.054024686,-0.069530613,-0.050969569,-0.058145261,-0.056862911,-0.055219292,-0.067507358,0.058967607,-0.061937119,-0.057077992,-0.050304156,0.061744559,-0.06337423,0.059465925,0.054091731,0.060030934,-0.050006517,0.070195401
0.048558287,-0.026747194,0.038090697,-0.013120895,0.038763803,-0.003737377,-0.047427909,-0.014864548,-0.031188932,0.028542903,-0.042857456,-0.001051235,-0.02830199,0.015206597,-0.037980067,0.018217888,-0.045694178,0.004069137,-0.039307435,0.027705984,-0.045819397,-0.009463342,-0.043852712,-0.016897553,-0.044169453,0.002800739,-0.033586501,0.02033358,-0.047007769,0.036053144,-0.040382506,-0.015763071,0.038000733,-0.022474219,-0.041921364,0.001285668
0.046932761,-0.043258872,0.049503268,-0.05711683,0.048851826,0.070049285,-0.051395528,-0.055623817,-0.060979934,-0.0428678,-0.04353242,-0.040396009,-0.044012535,-0.018143376,-0.053615656,-0.044192551,-0.046366661,-0.054667039,-0.051343964,-0.067571629,-0.029777031,-0.014963193,-0.022222501,0.090566044,-0.0544126,0.037676344,-0.059639839,-0.054567244,-0.047610432,0.065507289,-0.060053311,0.051593876,0.051637342,0.060478132,-0.025000032,-0.051115787
-0.084701073,-0.01136117,-0.090359404,-0.013458129,-0.087697456,0.01582929,0.092639063,-0.028480949,0.085478875,-0.035441813,0.091805144,-0.011112012,0.083330702,-0.034600894,0.088862956,-0.028956672,0.088519592,-0.014331653,0.087116718,-0.014597331,0.091116523,-0.006883336,0.087599436,-0.019143229,0.086687155,0.03011858,0.085609037,-0.033343703,0.105792562,0.04989386,0.082648191,0.025364923,-0.075322406,-0.018708233,0.085556159,0.013120729
-0.096355933,-0.01822778,-0.094338512,-0.023070126,-0.095895494,0.005705155,0.090819679,-0.026519978,0.088305017,-0.03848686,0.096226013,-0.014013998,0.091316129,-0.040383429,0.091097878,-0.031497456,0.098696274,-0.013669531,0.093612828,-0.016654842,0.098367381,-0.006715178,0.097449925,-0.024943536,0.088723912,0.030696234,0.089531771,-0.033555759,0.082783987,-0.008370801,0.092423528,0.039071938,-0.097356209,0.029766837,0.096833253,0.016587066
0.028749351,0.133869965,0.016396052,0.124776302,0.022686623,-0.106666728,-0.001373263,0.137797115,-0.006472555,0.109848921,-0.027266196,0.125681497,-0.008482031,0.100282566,0.000184004,0.125395181,-0.028810707,0.141726703,-0.028978425,0.026678513,-0.039200647,0.10564071,-0.018281994,0.113676563,-0.006670289,-0.134019635,-0.00534355,0.103336198,-0.015663002,-0.127846631,0.003593216,-0.131709942,0.026607353,-0.085826161,-0.025226207,-0.134153259
-0.091456609,-0.016484914,-0.079619921,-0.010447683,-0.090064875,0.020265122,0.082644208,-0.022246061,0.077739856,-0.02700457,0.082813168,-0.007662168,0.079987849,-0.029317315,0.081642819,-0.021900662,0.08270617,-0.005904165,0.080511939,-0.007614814,0.087674767,-0.004550564,0.087200396,-0.019233683,0.079719986,0.029228599,0.086055445,-0.032346179,0.106512326,0.054848383,0.091210084,0.035022645,-0.073759551,-0.023097865,0.085607889,0.013295307
-0.088926041,-0.013134348,-0.093574169,-0.014503282,-0.098545491,0.022401366,0.09499432,-0.029713941,0.08654803,-0.038201608,0.100478394,-0.01334558,0.085411031,-0.035728348,0.088829925,-0.029939268,0.094505297,-0.012312365,0.090828188,-0.014420457,0.095733179,-0.00899414,0.094152165,-0.022513681,0.09365861,0.031965389,0.090190645,-0.035340672,0.079300276,-0.009573352,0.090106873,0.038069473,-0.094172893,0.028626674,0.098002588,0.016967358
-0.082586962,-0.015269378,-0.080283627,-0.022059253,-0.080467188,0.01779373,0.082108806,-0.024137426,0.070899612,-0.028397675,0.077513386,-0.007687514,0.074054148,-0.030616442,0.076571485,-0.023847805,0.074434539,-0.005776072,0.075733565,-0.014653867,0.082419243,-0.006701874,0.080137048,-0.019847485,0.078628691,0.029992009,0.080136854,-0.032753637,0.0931407,0.044995027,0.079153372,0.034256358,-0.066094408,-0.014870743,0.083215666,0.013531618
0.054262679,-0.066922669,0.054833914,-0.065072606,0.049944546,0.086827326,-0.059498014,-0.067078242,-0.068105647,-0.055755286,-0.049033292,-0.067968477,-0.061804847,-0.062039957,-0.06016031,-0.057946437,-0.049746785,-0.067115231,-0.05381578,-0.071349039,-0.037348032,-0.093942018,-0.055963053,-0.057113881,-0.066231934,0.056005445,-0.062845746,-0.057456498,-0.050987064,0.068464318,-0.06236776,0.053894996,0.05597416,0.062547169,-0.049578967,0.064839957
0.017985576,0.098257348,0.01551537,0.092451305,0.019947276,-0.098759493,-0.021723724,0.068469352,-0.00763915,0.070901915,-0.025382501,0.085785489,0.002977045,0.065668922,-0.002211072,0.083949666,-0.02383391,0.099101105,-0.020478373,0.090461588,-0.00309998,0.054471516,-0.019449643,0.043621753,-0.006976886,-0.064058406,0.0032676,0.085013207,-0.015537355,-0.083836557,0.007721227,-0.098849569,0.00955542,-0.096291222,-0.030018642,-0.045757644
-0.08814478,-0.018113301,-0.089409284,-0.015025116,-0.094626719,0.014304572,0.096641266,-0.028349292,0.084258726,-0.032950991,0.094200902,-0.012414737,0.082806219,-0.030251587,0.084934225,-0.022761989,0.092563918,-0.006615127,0.0818956,-0.0111788,0.095514137,-0.008046268,0.087305368,-0.019263401,0.08987028,0.03022263,0.041737956,-0.005685013,0.108504654,0.051558385,0.090525715,0.038870708,-0.074982998,-0.018662177,0.095782084,0.013256765
0.030385992,0.0798653,0.031850752,0.060815549,0.036035237,-0.05555493,-0.032537244,0.040706513,-0.0317361,0.036311829,-0.022712067,0.01424711,-0.067585716,0.041412897,-0.013217646,0.095375879,-0.033036335,0.110178958,-0.029006932,0.078337062,-0.035620728,0.078636091,-0.02512555,0.042976036,-0.034057611,-0.016447788,-0.025714668,0.077003649,-0.019124369,-0.103891748,-0.024417152,-0.071037684,0.028828784,-0.04618578,-0.027527114,-0.014253132
-0.08822159,-0.015823221,-0.070605645,-0.005827862,-0.088031108,0.015769281,0.082798533,-0.025069918,0.077865734,-0.027375024,0.081953975,-0.010672359,0.081802878,-0.029627959,0.081807179,-0.022295777,0.082472776,-0.002933337,0.075224016,-0.007198664,0.090721856,-0.005514098,0.085479339,-0.016620109,0.083150695,0.030089548,0.082416415,-0.028911137,0.107017916,0.051572978,0.091941556,0.036442939,-0.073504164,-0.019831894,0.090099765,0.014374681
-0.092463217,-0.01751467,-0.094711117,-0.025519703,-0.098980779,0.018047856,0.093209901,-0.028088259,0.08788299,-0.038336987,0.098571382,-0.012720208,0.089460517,-0.039864155,0.091113597,-0.031933185,0.093598839,-0.016973049,0.082737874,-0.008476229,0.096436294,-0.007441874,0.094195518,-0.023802855,0.087936306,0.03335909,0.085406391,-0.032229224,0.109886404,0.056728965,0.090682876,0.038751344,-0.080123918,-0.019676414,0.09309938,0.017791473
0.049691401,-0.063069771,0.046717705,-0.061887387,0.049590286,0.065877401,-0.049278659,-0.051097872,-0.059944632,-0.050509994,-0.041622715,-0.062581445,-0.052277002,-0.043792716,-0.053704848,-0.05639765,-0.045841504,-0.059810309,-0.048155017,-0.066007522,-0.05363008,-0.08002686,-0.049537334,-0.053671317,-0.06240493,0.05496852,-0.056771313,-0.053961996,-0.045279445,0.062465186,-0.056029516,0.050241501,0.048985257,0.057267554,-0.04468633,0.069975398
-0.049350671,0.001535059,-0.063505642,-0.014521061,-0.009771367,-0.028320593,0.009970234,-0.022677059,0.077276164,-0.030318052,0.00153653,0.058118163,0.029140379,-0.029141108,0.07219866,-0.024593796,0.058462257,-0.015728246,0.037662551,0.008998059,0.002785926,0.017361501,-0.029553064,-0.048903323,0.034933472,0.007171102,0.050140618,-0.025696048,0.004847429,-0.038230538,0.060849776,0.013257563,-0.009328614,0.000638942,0.009134851,-0.024233084
0.039900502,-0.019607088,0.046237349,-0.049161342,0.034353801,-0.026343363,-0.035735311,0.03908355,-0.059645123,-0.045827218,-0.033240184,-0.038442267,-0.043236842,-0.016573886,-0.00303638,0.085289903,-0.029963712,0.029529784,-0.023348654,0.044222608,-0.011979931,0.045985668,-0.026033954,0.013527108,-0.015898207,-0.024324362,-0.034863519,0.009949743,-0.021901507,-0.064653191,-0.009053425,-0.063825615,0.014729913,-0.085932922,-0.035159028,-0.018939753
-0.058455522,0.000596565,-0.059045756,0.011826684,-0.099990934,0.016476167,0.078672594,-0.020038503,0.090952695,-0.041174117,0.092706632,-0.009616663,0.078073915,-0.023247809,0.083646946,-0.023652433,0.10422585,-0.016734075,0.090363995,-0.017188867,0.094720557,-0.007007202,0.095828275,-0.025247055,0.044321101,-0.010074631,0.092290504,-0.037846769,0.107610182,0.045496169,0.064875732,0.012522224,-0.036454827,-0.033869537,0.097212857,0.016355514
0.054360103,-0.069139408,0.053502114,-0.074105834,0.04937943,0.074993721,-0.058868461,-0.058106981,-0.064880356,-0.053731505,-0.045890246,-0.069240379,-0.063176857,-0.060374732,-0.059611345,-0.060319656,-0.047051604,-0.049379004,-0.056279197,-0.069444577,-0.029395903,-0.087945114,-0.055594181,-0.056580442,-0.054130245,0.039268447,-0.061117787,-0.05675834,-0.049044308,0.061946427,-0.059022707,0.054831002,0.053818681,0.057192817,-0.049251699,0.073334646
0.038208481,0.008327217,0.020850144,0.041594029,0.033191014,0.021318169,-0.034980829,0.015598611,-0.02572986,0.031777542,-0.032232257,0.042219801,-0.015156414,0.027088727,-0.038076018,0.023515859,-0.035037512,0.010852798,-0.045846514,-0.048031121,-0.021624518,0.021444204,-0.018268369,0.041691583,-0.028461846,-0.002898751,-0.020668374,0.05086739,-0.034932105,-0.015491454,-0.018846832,-0.04033257,0.032282998,-0.041216393,-0.031668603,-0.063948586
-0.095755496,-0.014160933,-0.097270014,-0.014467961,-0.101285386,0.015605337,0.098504709,-0.028523282,0.093661793,-0.040028089,0.105113711,-0.013554882,0.085360376,-0.031674603,0.088255815,-0.029562825,0.101794875,-0.003497814,0.091908679,-0.012783259,0.097501814,-0.006881998,0.097146264,-0.024219256,0.098321766,0.033320481,0.094524156,-0.037711214,0.108957322,0.044631468,0.094934472,0.044168353,-0.096355596,0.029730931,0.100135527,0.013011291
0.02396756,0.045875682,0.017324058,0.08748292,0.024202778,-0.073119426,-0.014243559,0.101250483,-0.028126239,0.019886082,-0.028652063,-0.015828476,0.002349948,0.103046628,-0.023179253,0.053053511,-0.014496562,0.035752285,-0.026710494,0.049655317,-0.028860269,0.094538516,-0.014149448,0.104681452,-0.007230934,-0.104812661,-0.007011918,0.085023036,-0.026559055,-0.028807214,-0.006429975,-0.085507986,0.02053266,-0.077369988,-0.028058092,-0.009636749
-0.075862209,-0.012138617,-0.075916386,-0.021022802,-0.06095192,-0.004634042,0.072366756,-0.021232436,0.069984166,-0.030473227,0.077200002,-0.011085291,0.075350699,-0.032894897,0.073672129,-0.023468062,0.083560565,-0.012920775,0.075278075,-0.012680228,0.079703075,-0.005712853,0.079172453,-0.020061694,0.074977964,0.025251354,0.073806502,-0.02839762,0.067216677,-0.007567448,0.074847484,0.031339773,-0.078825875,0.024041074,0.07789567,0.012244346
0.030530202,0.064097215,0.044027664,0.002763926,0.038304283,-0.065236221,-0.030584135,0.046899514,-0.001040975,0.121551805,-0.033769691,0.086721419,-0.001070043,0.09566865,-0.043492331,-0.013905056,-0.025476427,0.077557602,-0.036493233,0.008923656,-0.017833284,-0.01824445,-0.020352473,0.013683501,-0.012527592,-0.083259407,-0.031238859,0.053201942,-0.021579114,-0.075879052,0.000531658,-0.090512655,0.02020521,-0.111126826,-0.027084323,-0.093901782
-0.015351234,0.031384099,0.013378576,0.065469329,-0.053365624,-0.003678239,0.010443714,0.012021797,0.056660266,-0.005958819,-0.022089399,0.081290082,0.031153349,0.033433057,0.060354837,-0.006588131,-0.003472005,0.023543846,0.067457589,-0.00919047,-0.001019052,0.038264962,-0.002796192,0.020349008,0.013308867,-0.032516772,0.009248653,0.073589458,0.061414308,-0.010604784,0.024744264,-0.040488265,-0.068447801,0.016611566,-0.001030583,-0.066558503
0.050189023,-0.063446362,0.049571967,-0.066144645,0.047016355,0.066066622,-0.051881567,-0.058685323,-0.059942022,-0.047992759,-0.04270317,-0.061549814,-0.052427014,-0.054822536,-0.055799412,-0.057467086,-0.044962061,-0.058120863,-0.048781328,-0.056320031,-0.042774865,-0.078297652,-0.052008349,-0.055311096,-0.057572718,0.055737193,-0.057123874,-0.050672611,-0.047462918,0.059626964,-0.056848638,0.044790074,0.050005101,0.057962895,-0.04472051,0.067452024
0.019472603,0.062202589,0.016331549,0.058239837,0.024213751,-0.035537011,-0.01866724,0.056165086,4.88E-05,0.058894497,-0.022805961,0.071260149,0.016734934,0.036384854,-0.001513534,0.066916999,-0.026807181,0.041383594,-0.02202308,0.075700962,-0.030916859,0.029674705,-0.018800931,0.061813027,-0.01373474,-0.026332043,-0.005572162,0.083101581,-0.025381786,-0.048231811,-0.012147822,-0.054523601,0.02087791,-0.066891359,-0.022015123,-0.070668403
0.035695922,0.098283358,0.017054072,0.134470256,0.035454458,-0.087952418,-0.005763919,0.136225018,0.001558293,0.121506028,-0.036081656,0.12490101,0.01088878,0.134160183,-0.003454272,0.118834992,-0.032410121,0.135866669,-0.024495087,0.141921057,-0.038486637,0.116209654,-0.01596755,0.141543078,-0.009148432,-0.136521614,-0.002296551,0.109562198,-0.020532902,-0.111326418,0.010002146,-0.136779461,0.019587689,-0.124978948,-0.038388563,-0.037665067
0.043545866,0.031109834,0.051245775,-0.03637241,0.039745256,0.019350691,-0.050432742,-0.011877178,-0.011089428,0.089914657,-0.036327543,0.098741661,-0.009057912,0.090548678,-0.008558863,0.116939675,-0.034806786,0.057926027,-0.026853469,0.087877727,-0.057448894,-0.070614377,-0.035081449,0.045334008,-0.013201502,-0.117029192,-0.033263889,0.016000642,-0.025689341,-0.071113403,-0.025778044,-0.041952748,0.032477219,-0.044492623,-0.03203694,-0.046107652
0.027642882,0.111211059,0.019530834,0.114641916,0.030405156,-0.099358708,-0.025124802,0.057472161,-0.009166117,0.110189496,-0.024599344,0.081036846,0.007498591,0.122376986,-0.007369279,0.112879705,-0.038328299,0.020617268,-0.027223343,0.1296823,-0.036623464,0.106543199,-0.022764242,0.048492371,-0.009590931,-0.122475732,-0.003481053,0.102586064,-0.017365053,-0.115651689,-0.046994706,0.019557304,0.027808795,-0.083451269,-0.042543341,-0.001180883
0.051064522,-0.057593221,0.050663673,-0.045982434,0.049749094,0.074285764,-0.057086475,-0.047435263,-0.06428033,-0.054663462,-0.047886712,-0.058979791,-0.059342485,-0.056607387,-0.057841435,-0.056977611,-0.04730361,-0.061708039,-0.052404203,-0.067207136,-0.055226568,-0.066004696,-0.052499184,-0.054071381,-0.062239226,0.059587693,-0.060979377,-0.054070321,-0.049414049,0.060535308,-0.055982482,0.055227499,0.05299335,0.059471158,-0.046285129,0.07047722
0.053704036,-0.060481876,0.056383826,-0.067434758,0.048352725,0.070753404,-0.059049894,-0.054906219,-0.067061591,-0.056835141,-0.05500645,-0.06314507,-0.066138884,-0.061263019,-0.061304755,-0.059828398,-0.049502718,-0.068545143,-0.055668211,-0.071439272,-0.061082741,-0.07681285,-0.056870382,-0.056302336,-0.064899453,0.054767735,-0.063599678,-0.056548182,-0.051287437,0.064684808,-0.061624555,0.053296058,0.054485646,0.061399715,-0.048223162,0.073886001
0.044154361,-0.044238779,0.049788452,-0.035725638,0.050839165,0.009738742,-0.044205198,-0.010630733,-0.045110671,-0.007925745,-0.033909005,-0.018611462,-0.064514622,-0.026114005,-0.045976527,0.001586144,-0.018666984,-0.006566734,-0.053211113,-0.069064223,-0.041672191,0.021373468,-0.057309296,-0.057201893,-0.033886979,0.007956439,-0.059219257,-0.046510757,-0.049556964,0.054990285,-0.058588654,0.045102415,0.044689239,0.013850234,-0.050685219,0.074689751
-0.091603076,-0.014570366,-0.093757362,-0.024783353,-0.099726632,0.01575681,0.094860083,-0.029408086,0.08901816,-0.040327471,0.099683045,-0.013678738,0.090197244,-0.040914802,0.086458798,-0.030484861,0.098841595,-0.004972993,0.087098527,-0.016368738,0.096035938,-0.007526161,0.093443056,-0.024288321,0.09178253,0.032853652,0.091976186,-0.036892158,0.080734721,-0.009415206,0.091451177,0.042128577,-0.092777691,0.029926085,0.097276026,0.016161403
-0.092164975,-0.013813739,-0.093383671,-0.018385247,-0.09890502,0.015697225,0.069172021,0.000805135,0.09100668,-0.040943979,0.099139097,-0.012099956,0.083929511,-0.032846859,0.07208415,-0.007255813,0.099797159,-0.012229216,0.092275548,-0.016562984,0.099784134,-0.007747064,0.095533398,-0.024012295,0.049343427,-0.016102684,0.094434112,-0.0378528,0.109991588,0.047691633,0.066402425,0.013415129,-0.095519453,0.030338402,0.099232944,0.017385121
0.0475047,-0.05357235,0.049857327,-0.067700194,0.045853646,0.066860323,-0.048491915,-0.047789298,-0.060486503,-0.047529821,-0.04185175,-0.059445671,-0.050449597,-0.041376596,-0.052082655,-0.046934002,-0.043983737,-0.059619405,-0.047608934,-0.06357007,-0.050626058,-0.070085747,-0.049847069,-0.050277923,-0.058588355,0.05390764,-0.055129324,-0.051529169,-0.045234109,0.061062888,-0.054233092,0.054601449,0.047985184,0.052794886,-0.044086356,0.055906984
0.016964541,0.042115273,0.015815191,0.038316198,0.03046289,-0.015515977,-0.026256862,0.03200599,-0.010949404,0.046759868,-0.038381958,0.06121975,-0.018555293,0.018949879,-0.034944698,0.014327274,-0.036453815,0.019030867,-0.036630653,-0.015318891,-0.030546217,0.03720758,-0.024206661,0.025666186,-0.017054106,-0.035709346,-0.009121406,0.060866885,-0.028959104,-0.04171064,-0.021391442,-0.037227661,0.025917312,-0.066779935,-0.030879344,-0.040008718
-0.061737072,-0.014514608,0.024198883,-0.039513869,0.02529671,0.043878662,-0.019868242,0.003188399,0.006947095,0.023477171,0.0890894,-0.011076931,-0.015146974,-0.034928688,0.013857672,-0.043928014,-0.027926987,-0.055061356,0.023769565,-0.031278964,0.029304689,-0.026556267,-0.039366506,-0.050760661,0.048680739,0.00631099,0.072958907,-0.040158201,0.09562609,0.045537838,-0.010882786,-0.028893003,-0.007877058,0.03870384,0.040830071,0.025391498
0.044545165,0.001774966,0.05236022,-0.011768669,0.041025129,-0.021422886,-0.039395517,0.004912292,-0.051247485,0.005908702,-0.040845925,0.021827133,-0.028029664,0.03385624,-0.038656607,0.027011979,-0.027358312,-0.026141646,-0.044558992,0.036513377,-0.054256695,0.019697008,-0.050433645,-0.020536294,-0.052588186,0.025952784,-0.051539686,0.013169493,-0.04467487,0.005537777,-0.052305073,-0.005976181,0.045049581,-0.012253514,-0.04891363,0.014723439
0.043934588,-0.051209594,0.044454987,-0.046006858,0.038982595,0.061510971,-0.048031643,-0.054489249,-0.054705214,-0.043620302,-0.039035978,-0.052961091,-0.054516271,-0.051896735,-0.048220555,-0.04546175,-0.032598851,-0.05723222,-0.04424916,-0.058395948,-0.031888646,-0.016479468,-0.044481325,-0.044837071,-0.053230661,0.039637695,-0.050952824,-0.044334927,-0.041720552,0.053147123,-0.048309206,0.043870701,0.045644218,0.04979615,-0.039108526,0.058026234
0.048913674,-0.050738802,0.049259512,-0.043950032,0.048123636,0.06749998,-0.047988181,-0.042162487,-0.057489901,-0.044524521,-0.048892891,-0.055184709,-0.062078686,-0.054182854,-0.056655436,-0.054105599,-0.046645258,-0.06230459,-0.050315536,-0.037872727,-0.026711344,-0.076576541,-0.054825036,-0.054901193,-0.062078729,0.049906767,-0.05726047,-0.047865312,-0.047965454,0.054496978,-0.057905308,0.049144968,0.050706111,0.053726291,-0.047783029,0.070777225
0.040185984,-0.032995028,0.053827109,-0.015178421,0.050017747,-0.003052215,-0.031954746,0.004725246,-0.053841833,-0.030529984,-0.03767159,-0.029439368,-0.061288145,-0.019885018,-0.05087675,0.000714234,-0.045095173,-0.021994795,-0.038845099,0.027212883,-0.026156615,-0.050319074,-0.035957565,-0.012217888,-0.03813239,0.001188596,-0.042681853,0.011111572,-0.047035032,0.032861476,-0.057795363,0.036124272,0.041882567,0.001931342,-0.046312485,0.026847605
0.034572787,-0.015577562,0.041039403,0.001612788,0.034418285,0.034128386,-0.029010827,0.037333816,-0.04224512,0.016093613,-0.042864399,-0.051519413,-0.017019651,0.025032558,-0.026256673,0.061753643,-0.027907379,0.006693582,-0.038227863,0.027057229,-0.020403449,-0.04112095,-0.049339694,-0.033729259,-0.038826757,0.005713,-0.030070045,0.050589902,-0.039696176,0.019578868,-0.009199995,-0.054845735,0.035382584,-0.040052225,-0.023725507,-0.071825249
0.02979827,0.021297962,0.032373514,0.024053249,0.036395605,-0.023550236,-0.031728403,0.045256092,-0.01467189,0.058160461,-0.041022002,0.078923821,-0.060930989,0.026871273,-0.028685076,0.054382291,-0.02376891,0.040128438,-0.036504943,0.030912685,-0.034806966,0.03147725,-0.023886089,0.020969375,-0.018679881,-0.034021446,-0.009494961,0.07958994,-0.036138159,-0.033567426,-0.033111084,-0.030489678,0.032801907,-0.069725439,-0.039080068,-0.062233372
0.053439744,-0.053881874,0.052813888,-0.052013738,0.045777153,0.074226277,-0.060763471,-0.056580082,-0.067712829,-0.05265632,-0.048502778,-0.064044854,-0.061971614,-0.05241951,-0.061769112,-0.058567862,-0.050846348,-0.06473743,-0.051703812,-0.064498011,-0.058467653,-0.065810691,-0.05644076,-0.056265236,-0.057260913,0.036497417,-0.062296214,-0.051414126,-0.049659378,0.053706635,-0.063422595,0.058989994,0.05490242,0.060696978,-0.050155942,0.069351745
0.020330047,-0.021843998,-0.071038525,-0.010164605,-0.075371211,0.005527373,-0.010027677,-0.012794582,0.040121055,0.004619629,-0.016860003,0.000108337,0.017841302,0.042934687,0.076164714,-0.02446505,0.079900952,-0.018216461,-0.040546712,0.0056811,0.078277471,-0.008603434,0.008167571,-0.011023822,0.050629831,-0.003905113,0.068470177,-0.017438314,0.102684709,0.054896509,0.0676837,0.003935491,-0.059243463,0.013729465,0.084059638,0.012511338
